File_ID,hair_level_auto,hair_coverage_pct_auto
img_1313.png,2,30.83767361111111
img_1314.png,0,1.3599537037037037
img_1315.png,1,3.221752025462963
img_1316.png,0,1.4802155671296295
img_1317.png,1,5.471462673611112
img_1318.png,2,11.453812210648149
img_1319.png,2,34.666160300925924
img_1320.png,2,13.0615234375
img_1321.png,0,1.9675925925925926
img_1322.png,0,0.9774667245370371
img_1323.png,0,2.703631365740741
img_1324.png,1,9.691478587962964
img_1325.png,0,1.3364438657407407
img_1326.png,1,4.625108506944445
img_1327.png,0,2.4784794560185186
img_1328.png,0,1.9395616319444444
img_1329.png,1,6.204788773148148
img_1330.png,1,3.2280815972222223
img_1331.png,0,0.04069010416666667
img_1332.png,0,0.26945891203703703
img_1333.png,1,6.463396990740741
img_1334.png,1,9.31080005787037
img_1335.png,1,9.30447048611111
img_1336.png,2,18.864610460069446
img_1337.png,1,3.3139829282407405
img_1338.png,0,1.7424406828703702
img_1339.png,1,3.901728877314815
img_1340.png,0,2.7759693287037037
img_1341.png,2,22.721354166666664
img_1342.png,1,5.998625578703703
img_1343.png,2,14.563440393518517
img_1344.png,0,2.3509837962962963
img_1345.png,2,18.67133246527778
img_1346.png,1,6.3720703125
img_1347.png,1,5.567310474537037
img_1348.png,2,34.02144820601852
img_1349.png,1,7.913773148148148
img_1350.png,1,9.25564236111111
img_1351.png,2,23.93527560763889
img_1352.png,0,0.09584780092592593
img_1353.png,1,3.647641782407408
img_1354.png,0,1.0606553819444444
img_1355.png,0,1.2451171875
img_1356.png,0,0.7098162615740741
img_1357.png,2,16.260669849537038
img_1358.png,0,0.19350405092592593
img_1359.png,0,0.2875434027777778
img_1360.png,2,14.693648726851851
img_1361.png,0,0.8969907407407407
img_1362.png,1,4.509367766203703
img_1363.png,2,56.521267361111114
img_1364.png,2,34.89854600694444
img_1365.png,0,0.49189814814814814
img_1366.png,0,0.4638671875
img_1367.png,0,0.6935402199074074
img_1368.png,1,3.1819661458333335
img_1369.png,2,13.042534722222221
img_1370.png,2,15.304000289351851
img_1371.png,0,1.7180266203703702
img_1372.png,1,3.674768518518518
img_1373.png,0,0.04701967592592592
img_1374.png,2,25.11212384259259
img_1375.png,1,8.1298828125
img_1376.png,2,10.69607204861111
img_1377.png,1,3.920717592592592
img_1378.png,1,9.988968460648149
img_1379.png,2,49.84537760416667
img_1380.png,0,1.3328269675925926
img_1381.png,1,7.637532552083333
img_1382.png,1,8.091001157407407
img_1383.png,0,1.4775028935185186
img_1384.png,0,2.3609302662037037
img_1385.png,0,0.45934606481481477
img_1386.png,1,4.442003038194445
img_1387.png,2,18.53298611111111
img_1388.png,1,5.083550347222222
img_1389.png,0,2.165391710069444
img_1390.png,1,3.6060474537037033
img_1391.png,0,1.4277705439814814
img_1392.png,2,21.40163845486111
img_1393.png,0,1.1809172453703705
img_1394.png,1,3.369140625
img_1395.png,1,8.24562355324074
img_1396.png,1,3.1901041666666665
img_1397.png,0,1.1754918981481481
img_1398.png,1,6.127025462962963
img_1399.png,0,1.9558376736111112
img_1400.png,0,2.5236906828703702
img_1401.png,1,4.269748263888888
img_1402.png,0,0.7550274884259259
img_1403.png,2,25.174034628428632
img_1404.png,1,5.076316550925926
img_1405.png,0,0.7622612847222222
img_1406.png,0,0.08318865740740741
img_1407.png,0,2.223488136574074
img_1408.png,1,4.641384548611112
img_1409.png,1,4.503942418981482
img_1410.png,0,0.5443431712962963
img_1441.png,1,5.128761574074074
img_1442.png,1,8.710394965277777
img_1443.png,0,0.8689597800925927
img_1444.png,0,0.5859375
img_1445.png,0,1.7677589699074074
img_1446.png,0,0.09856047453703703
img_1447.png,0,2.754267939814815
img_1448.png,0,1.215277777777778
img_1449.png,0,0.07595486111111112
img_1450.png,1,4.850260416666666
img_1451.png,0,1.9024884259259258
img_1452.png,1,3.1674985532407405
img_1453.png,2,37.20070167824074
img_1454.png,2,13.389756944444445
img_1455.png,1,3.772424768518518
img_1456.png,1,4.905418113425926
img_1457.png,0,1.2351707175925926
img_1458.png,1,4.460539641203703
img_1459.png,0,1.7469618055555556
img_1460.png,1,4.120551215277778
img_1461.png,0,0.048828125
img_1462.png,2,45.61292860243056
img_1463.png,2,10.338677300347223
img_1464.png,1,3.392650462962963
img_1465.png,1,3.9713541666666665
img_1466.png,0,0.6175853587962963
img_1467.png,0,1.0452835648148149
img_1468.png,2,11.708803530092593
img_1469.png,2,30.460611979166668
img_1470.png,1,4.603407118055555
img_1471.png,1,4.641384548611112
img_1472.png,0,1.4521846064814814
img_1473.png,0,0.8002387152777778
img_1474.png,0,1.4422381365740742
img_1475.png,0,2.7226200810185186
img_1476.png,1,5.050998263888888
img_1477.png,1,9.461127387152777
img_1478.png,1,4.345703125
img_1479.png,0,1.9486038773148147
img_1480.png,0,0.35988136574074076
img_1481.png,2,14.23068576388889
img_1482.png,0,2.8736255787037037
img_1483.png,0,0.4665798611111111
img_1484.png,2,21.81622540509259
img_1485.png,2,15.781656901041666
img_1486.png,2,10.992431640625
img_1487.png,1,7.3486328125
img_1488.png,1,3.9171006944444446
img_1489.png,0,0.8517795138888888
img_1490.png,2,26.84393988715278
img_1491.png,1,5.570023148148148
img_1492.png,1,4.879195601851852
img_1493.png,1,4.396339699074074
img_1494.png,0,2.545392071759259
img_1495.png,2,11.418547453703704
img_1496.png,1,5.0229673032407405
img_1497.png,1,8.468062789351851
img_1498.png,0,1.3445818865740742
img_1499.png,2,24.638310185185187
img_1500.png,0,0.0072337962962962955
img_1501.png,0,0.26493778935185186
img_1502.png,0,0.9512442129629629
img_1503.png,1,9.74754050925926
img_1504.png,1,8.820710358796296
img_1505.png,0,0.43493200231481477
img_1506.png,2,20.19924587673611
img_1507.png,0,2.654803240740741
img_1508.png,2,66.986083984375
img_1509.png,1,4.364691840277778
img_1510.png,0,1.7560040509259258
img_1511.png,1,8.997034143518519
img_1512.png,0,0.8626302083333334
img_1513.png,0,0.0244140625
img_1514.png,1,7.274486400462964
img_1515.png,1,5.45970775462963
img_1516.png,0,0.3038194444444445
img_1517.png,1,3.6096643518518516
img_1518.png,2,19.07619900173611
img_1519.png,1,3.1555972584856393
img_1520.png,1,4.721860532407407
img_1521.png,1,9.261067708333332
img_1522.png,1,5.777994791666666
img_1523.png,1,5.46875
img_1524.png,1,3.445095486111111
img_1525.png,0,0.833695023148148
img_1526.png,1,8.799913194444445
img_1527.png,0,0.6908275462962963
img_1528.png,0,0.8056640625
img_1529.png,0,0.09132667824074074
img_1530.png,1,5.4750795717592595
img_1531.png,0,0.9919343171296295
img_1532.png,1,8.78002025462963
img_1533.png,2,11.132642515230636
img_1534.png,2,18.050130208333336
img_1535.png,1,7.7537254050925934
img_1536.png,0,2.5481047453703702
img_1537.png,1,9.052028938207137
img_1538.png,1,6.334997106481481
img_1539.png,2,36.64147544835147
img_1540.png,0,2.1601924189814814
